iter	Logloss
129	0.5529104037
130	0.5528300157
131	0.5527077217
132	0.552611186
133	0.5525251561
134	0.5524258578
135	0.55233547
136	0.5522397125
137	0.5521594802
138	0.5520623219
139	0.5519911556
140	0.5519186663
141	0.5518458658
142	0.5517575401
143	0.5516708876
144	0.5515802663
145	0.5515157146
146	0.5514427195
147	0.5513803858
148	0.5513231881
149	0.5512471191
150	0.5511896102
151	0.5511138914
152	0.5510667714
153	0.5509932704
154	0.5509391856
155	0.5508599649
156	0.5508089928
157	0.5507576316
158	0.5507004729
159	0.550664559
160	0.5506222249
161	0.5505514477
162	0.5505011371
163	0.5504411379
164	0.5503891153
165	0.5503202836
166	0.550272113
167	0.5502439811
168	0.5501915305
169	0.5501409475
170	0.5500843724
171	0.5500526997
172	0.5500014941
173	0.5499483431
174	0.5498991998
175	0.5498468659
176	0.5498185784
177	0.5497708358
178	0.5497210311
179	0.5496825491
180	0.5496319272
181	0.5496036008
182	0.5495627064
183	0.5495276874
184	0.5494954699
185	0.5494576105
186	0.5494151987
187	0.5493844209
188	0.5493472619
189	0.5493107254
190	0.5492649284
191	0.5492376914
192	0.5491995985
193	0.5491562528
194	0.5491145413
195	0.5490846585
196	0.549050262
197	0.5490206515
198	0.5489980059
199	0.5489692126
200	0.5489362169
201	0.548904622
202	0.548871354
203	0.5488329109
204	0.5488131836
205	0.5487609664
206	0.5487268034
207	0.5486940412
208	0.5486664541
209	0.5486276997
210	0.5486092175
211	0.5485739261
212	0.5485299968
213	0.5484937716
214	0.5484779742
215	0.5484556787
216	0.5484237337
217	0.5484028001
218	0.5483819054
219	0.5483584816
220	0.5483431122
221	0.5483191826
222	0.5482968093
223	0.5482858367
224	0.5482481329
225	0.5482245146
226	0.548212219
227	0.5481947874
228	0.5481736593
229	0.5481516362
230	0.5481092243
231	0.5480954891
232	0.5480764232
233	0.5480405871
234	0.5480172412
235	0.5479783701
236	0.5479608606
237	0.5479414056
238	0.547926114
239	0.5479124566
240	0.5478809006
241	0.5478687218
242	0.5478484497
243	0.5478208625
244	0.5477931975
245	0.5477858825
246	0.5477710967
247	0.5477479063
248	0.5477307081
249	0.5477180235
250	0.5476970899
251	0.547674561
252	0.5476617597
253	0.5476451062
254	0.5476382969
255	0.5476265072
256	0.5476122662
257	0.54758857
258	0.5475673251
259	0.5475538234
260	0.5475247187
261	0.5475014895
262	0.547486548
263	0.5474640192
264	0.5474254983
265	0.5474124635
266	0.547392347
267	0.5473512192
268	0.5473325424
269	0.5473135932
270	0.5472877181
271	0.5472793913
272	0.5472740996
273	0.5472513762
274	0.5472359289
275	0.5472222326
276	0.5471825833
277	0.5471802098
278	0.5471672528
279	0.547137759
280	0.5471352299
281	0.5471124287
282	0.5470937519
283	0.5470739078
284	0.5470594333
285	0.5470399783
286	0.5470242976
287	0.5470174105
288	0.5470062433
289	0.5469918856
290	0.5469793176
291	0.5469725862
292	0.5469583452
293	0.5469554269
294	0.5469391625
295	0.5469237542
296	0.5468873734
297	0.5468581131
298	0.5468495918
299	0.5468444557
300	0.546833522
301	0.5468070632
302	0.5468011489
303	0.5467987365
304	0.5467827834
305	0.5467763243
306	0.5467718886
307	0.5467637953
308	0.5467311498
309	0.5467180761
310	0.5467088155
311	0.5467034459
312	0.546700411
313	0.5466857808
314	0.5466720456
315	0.5466572598
316	0.5466453144
317	0.5466291279
318	0.5466185833
319	0.546603992
320	0.5465705295
321	0.5465338763
322	0.5465255106
323	0.5465143046
324	0.5465031763
325	0.546480842
326	0.546467418
327	0.5464637605
328	0.5464604921
329	0.546441076
330	0.5464222436
331	0.5464115433
332	0.5463927498
333	0.5463765632
334	0.5463670692
335	0.54635205
336	0.5463389762
337	0.5463216224
338	0.5463103774
339	0.5463080039
340	0.5463017005
341	0.5462844244
342	0.5462803
343	0.5462475767
344	0.5462311956
345	0.546224114
346	0.5462221685
347	0.5462188611
348	0.5461972272
349	0.546183064
350	0.5461668774
351	0.5461559826
352	0.5461364498
353	0.5461270336
354	0.5461018199
355	0.5460998355
356	0.5460788241
357	0.5460730655
358	0.5460518984
359	0.5460315874
360	0.5460226381
361	0.5460204592
362	0.5460110819
363	0.5459956735
364	0.5459842729
365	0.5459685533
366	0.5459659074
367	0.5459638841
368	0.5459439233
369	0.5459404603
370	0.545924585
371	0.5459195656
372	0.5459167641
373	0.5459128342
374	0.5459071922
375	0.545883107
376	0.5458741188
377	0.5458535354
378	0.5458491775
379	0.5458464927
380	0.5458439246
381	0.5458399558
382	0.5458274268
383	0.5458144698
384	0.5458084387
385	0.545786299
386	0.5457834585
387	0.5457776609
388	0.5457718634
389	0.5457585561
390	0.5457419805
391	0.5457300351
392	0.5457155995
393	0.5457058331
394	0.5457009305
395	0.545686456
396	0.5456781292
397	0.5456770787
398	0.5456621761
399	0.5456492969
400	0.5456422542
401	0.5456333439
402	0.5456252506
403	0.5456186748
404	0.5455915156
405	0.5455904262
406	0.5455759127
407	0.5455445124
408	0.5455399599
409	0.54552782
410	0.5455247072
411	0.5455192598
412	0.5455116335
413	0.5455084818
414	0.5455051744
415	0.5454968088
416	0.5454914392
417	0.5454855638
418	0.5454799997
419	0.5454778596
420	0.5454760697
421	0.5454675485
422	0.545453463
423	0.5454456032
424	0.5454408951
425	0.5454361092
426	0.5454275879
427	0.5454207787
428	0.5454147476
429	0.5454054871
430	0.5453866935
431	0.5453814796
432	0.5453794952
433	0.5453733474
434	0.5453554488
435	0.5453449431
436	0.5453378226
437	0.5453354491
438	0.545328562
439	0.5453079008
440	0.5452997297
441	0.5452922201
442	0.5452819868
443	0.5452738935
444	0.5452694967
445	0.5452625318
446	0.5452345945
447	0.5452121823
448	0.5452077077
449	0.5451910153
450	0.5451809376
451	0.545176891
452	0.5451754902
453	0.5451694202
454	0.5451637394
455	0.5451614048
456	0.5451593815
457	0.545155257
458	0.5451508602
459	0.5451481754
460	0.5451407825
461	0.5451106662
462	0.5451056857
463	0.5450885653
464	0.5450808222
465	0.5450779818
466	0.5450690325
467	0.5450605501
468	0.545056737
469	0.5450463869
470	0.5450440912
471	0.5450369318
472	0.5450232744
473	0.5450105897
474	0.5450004731
475	0.5449995004
476	0.5449765046
477	0.5449465439
478	0.5449398125
479	0.5449285286
480	0.544919735
481	0.5449181396
482	0.5449100464
483	0.544904599
484	0.5449012916
485	0.5448909805
486	0.5448792297
487	0.5448761169
488	0.5448731208
489	0.5448677123
490	0.5448647552
491	0.5448600471
492	0.5448458449
493	0.5448425765
494	0.5448400862
495	0.5448375571
496	0.5448291914
497	0.5448243666
498	0.5448197752
499	0.5448102034
500	0.5448048338
501	0.5448023047
502	0.5448021101
503	0.5447979467
504	0.5447885694
505	0.5447705541
506	0.544759387
507	0.5447520719
508	0.5447220723
509	0.5447140179
510	0.5447054577
511	0.5447045239
512	0.5446887654
513	0.5446760807
514	0.5446630459
515	0.5446591938
516	0.5446421512
517	0.544628844
518	0.5446274432
519	0.544626237
520	0.5446048755
521	0.5446013346
522	0.5445994281
523	0.544592113
524	0.5445818797
525	0.5445684946
526	0.544559273
527	0.5445497789
528	0.5445394678
529	0.5445333589
530	0.5445331644
531	0.5445313356
532	0.5445254991
533	0.5445122697
534	0.5445086511
535	0.5444991181
536	0.5444966668
537	0.5444949937
538	0.5444844491
539	0.5444753831
540	0.5444652665
541	0.544454216
542	0.54444515
543	0.544434761
544	0.5444264343
545	0.5444214538
546	0.5444034774
547	0.5443995864
548	0.544388108
549	0.5443850341
550	0.5443744117
551	0.5443692367
552	0.5443538672
553	0.5443409491
554	0.5443298987
555	0.5443243735
556	0.5443192762
557	0.5443134787
558	0.5443066305
559	0.5442934011
560	0.5442832456
561	0.5442704442
562	0.5442675649
563	0.5442558919
564	0.5442442189
565	0.5442312619
566	0.5442295109
567	0.5442194722
568	0.5442168263
569	0.5441993946
570	0.544199239
571	0.5441884998
572	0.5441845699
573	0.5441839474
574	0.5441834415
575	0.544180212
576	0.5441793171
577	0.5441747646
578	0.544167683
579	0.5441600566
580	0.5441528972
581	0.5441441814
582	0.5441368663
583	0.5441367885
584	0.5441272944
585	0.5441245707
586	0.5441245707
587	0.5441246097
588	0.5441198626
589	0.5440939097
590	0.5440901743
591	0.544081653
592	0.5440808359
593	0.544077334
594	0.5440680735
595	0.5440513811
596	0.5440416925
597	0.5440197473
598	0.5440071404
599	0.5440005647
600	0.5439932885
601	0.5439888528
602	0.5439786973
603	0.5439760903
604	0.5439739502
605	0.54397146
606	0.5439682694
607	0.54395504
608	0.5439534447
609	0.543949437
610	0.5439445343
611	0.5439390091
612	0.5439325111
613	0.543931266
614	0.5439295151
615	0.5439288147
616	0.5439251571
617	0.543923912
618	0.5439192039
619	0.5439151184
620	0.5439125503
621	0.5439123947
622	0.543908348
623	0.5439046127
624	0.5438871421
625	0.5438791655
626	0.5438768309
627	0.5438768309
628	0.5438688155
629	0.543867726
630	0.5438648467
631	0.5438590102
632	0.5438544966
633	0.5438460921
634	0.5438364035
635	0.5438312285
636	0.5438225904
637	0.543821073
638	0.5438132131
639	0.5438117346
640	0.5438104505
641	0.5438059759
642	0.5438056646
643	0.5437936025
644	0.5437757817
645	0.5437748868
646	0.5437718908
647	0.5437611905
648	0.543760957
649	0.5437557431
650	0.5437429028
651	0.5437407628
652	0.5437401013
653	0.5437400624
654	0.5437285061
655	0.5437249264
656	0.5437195568
657	0.5437029423
658	0.5436951603
659	0.5436939541
660	0.5436924366
661	0.543688818
662	0.5436838375
663	0.5436771839
664	0.5436714641
665	0.5436664058
666	0.5436659
667	0.543661153
668	0.5436529041
669	0.5436481959
670	0.5436340327
671	0.5436309588
672	0.5436237216
673	0.5436098307
674	0.5436020098
675	0.5435939944
676	0.5435901034
677	0.5435839945
678	0.5435755899
679	0.543569948
680	0.5435672243
681	0.5435611154
682	0.5435574968
683	0.5435545396
684	0.5435326333
685	0.5435309602
686	0.5435273027
687	0.5435166024
688	0.5435136842
689	0.5435094819
690	0.5435019723
691	0.5434965638
692	0.5434955132
693	0.5434734902
694	0.5434685486
695	0.5434638405
696	0.5434473427
697	0.5434397163
698	0.5434337242
699	0.5434274597
700	0.5434244636
701	0.5434218955
702	0.5434140746
703	0.5434115455
704	0.5434051643
705	0.5433972266
706	0.5433960204
707	0.5433934913
708	0.5433935302
709	0.5433915458
710	0.5433906508
711	0.5433905341
712	0.5433873046
713	0.5433776938
714	0.5433736083
715	0.5433734915
716	0.5433646979
717	0.5433609236
718	0.5433604567
719	0.5433561766
720	0.5433522078
721	0.5433487059
722	0.5433483168
723	0.5433329473
724	0.5433229864
725	0.5433195234
726	0.5433127142
727	0.5433090955
728	0.5433082784
729	0.54330501
730	0.5432967222
731	0.5432966054
732	0.5432940763
733	0.54329073
734	0.5432899129
735	0.5432817418
736	0.5432779676
737	0.5432698743
738	0.5432645047
739	0.5432641934
740	0.5432623257
741	0.5432589795
742	0.5432546216
743	0.5432510029
744	0.5432508473
745	0.5432468785
746	0.5432414311
747	0.5432337269
748	0.5432298359
749	0.5432076572
750	0.5431921711
751	0.5431843502
752	0.5431729106
753	0.5431683582
754	0.5431655566
755	0.54315937
756	0.5431547397
757	0.5431480472
758	0.5431459071
759	0.5431447009
760	0.5431408488
761	0.543137736
762	0.5431285533
763	0.5431215106
764	0.5431046625
765	0.5430960634
766	0.5430957132
767	0.5430941179
768	0.5430815889
769	0.5430781648
770	0.5430675813
771	0.54306299
772	0.5430612779
773	0.5430612779
774	0.5430540407
775	0.5430501108
776	0.5430488656
777	0.5430422898
778	0.5430402276
779	0.5430349359
780	0.5430174264
781	0.5430126794
782	0.5430075043
783	0.5430065316
784	0.5430026017
785	0.5429957535
786	0.5429889443
787	0.5429862595
788	0.5429849365
789	0.5429787888
790	0.5429673492
791	0.5429574661
792	0.5429571937
793	0.5429571548
794	0.5429486725
795	0.5429480499
796	0.5429446258
797	0.5429421356
798	0.5429310073
799	0.5429121749
800	0.5429120971
801	0.5429080504
802	0.5429059104
803	0.5429001906
804	0.5428920195
805	0.542890541
806	0.5428899962
807	0.5428786345
808	0.5428766112
809	0.5428754828
810	0.5428715918
811	0.5428556776
812	0.5428523703
813	0.5428485571
814	0.5428466894
815	0.5428462225
816	0.5428380903
817	0.5428263395
818	0.542824394
819	0.5428228376
820	0.542822254
821	0.5428095693
822	0.542802799
823	0.5428022153
824	0.5427901921
825	0.5427849004
826	0.5427780522
827	0.5427751729
828	0.5427724103
829	0.5427719434
830	0.5427694142
831	0.5427656399
832	0.5427655621
833	0.5427524106
834	0.5427486752
835	0.5427442005
836	0.5427428776
837	0.5427415547
838	0.5427369633
839	0.5427367298
840	0.5427328388
841	0.5427253681
842	0.5427167301
843	0.5427157963
844	0.5427119053
845	0.5427092983
846	0.5427087147
847	0.5427070415
848	0.5427025669
849	0.5426955631
850	0.5426933841
851	0.5426903881
852	0.5426854076
853	0.5426822948
854	0.5426812831
855	0.5426631511
856	0.5426585208
857	0.5426429568
858	0.5426374705
859	0.5426327624
860	0.5426327235
861	0.5426191439
862	0.5426152918
863	0.5426142412
864	0.5426131907
865	0.5426099611
866	0.5425924906
867	0.5425838136
868	0.542581479
869	0.5425721017
870	0.5425701951
871	0.5425650201
872	0.5425628412
873	0.5425627633
874	0.5425609735
875	0.5425605455
876	0.5425572381
877	0.5425553704
878	0.542549962
879	0.5425454484
880	0.5425403901
881	0.542540429
882	0.5425399232
883	0.5425397675
884	0.5425389504
885	0.5425387948
886	0.5425268105
887	0.5425249818
888	0.5425230363
889	0.5425190285
890	0.5425174721
891	0.5425070832
892	0.5425061882
893	0.5425035813
894	0.5425035035
895	0.5425030754
896	0.5425029587
897	0.5424969277
898	0.5424891457
899	0.5424859551
900	0.5424820641
901	0.5424781731
902	0.542477356
903	0.5424760719
904	0.5424759552
905	0.5424680565
906	0.5424651771
907	0.5424608581
908	0.5424524536
909	0.5424515586
910	0.5424493019
911	0.5424422981
912	0.5424393409
913	0.5424360336
914	0.5424344383
915	0.5424327651
916	0.5424236213
917	0.5424226485
918	0.5424216758
919	0.5424207419
920	0.5424195357
921	0.5424136992
922	0.5424134269
923	0.5424098861
924	0.5424045554
925	0.542403855
926	0.5423959563
927	0.5423902754
928	0.5423831549
929	0.5423779021
930	0.5423774741
931	0.5423759566
932	0.5423739722
933	0.542373194
934	0.5423698866
935	0.5423689139
936	0.5423652174
937	0.5423648672
938	0.5423592642
939	0.5423587194
940	0.5423585638
941	0.5423565794
942	0.5423523382
943	0.5423500814
944	0.5423479414
945	0.5423474356
946	0.5423465795
947	0.5423462293
948	0.5423253736
949	0.5423242841
950	0.5423236226
951	0.5423221441
952	0.5423182531
953	0.5422986035
954	0.5422980588
955	0.5422973584
956	0.5422965413
957	0.5422947514
958	0.5422896542
959	0.542288915
960	0.542288915
961	0.5422809384
962	0.5422806271
963	0.542280238
964	0.5422755299
965	0.542272884
966	0.5422722615
967	0.5422716
968	0.5422672421
969	0.5422657635
970	0.5422597714
971	0.5422568142
972	0.5422503552
973	0.5422493435
974	0.5422489155
975	0.5422455303
976	0.5422451801
977	0.542233585
978	0.5422316395
979	0.5422289936
980	0.5422257252
981	0.5422189937
982	0.5422187214
983	0.5422096164
984	0.5422081378
985	0.5422049472
986	0.5422024959
987	0.5421887996
988	0.5421883327
989	0.5421824184
990	0.5421823405
991	0.5421806674
992	0.5421802394
993	0.5421764262
994	0.5421750644
995	0.5421742084
996	0.5421679049
997	0.5421654536
998	0.5421645587
999	0.5421526911
1000	0.5421447924
1001	0.5421440142
1002	0.542139345
1003	0.5421305125
1004	0.5421291895
1005	0.5421252985
1006	0.542124637
1007	0.5421245981
1008	0.542122925
1009	0.5421197733
1010	0.5421171274
1011	0.5421150263
1012	0.542113431
1013	0.5421131197
1014	0.542112575
1015	0.5421123026
1016	0.5421119524
1017	0.5421095789
1018	0.5420999681
1019	0.5420996568
1020	0.5420994623
1021	0.5420951044
1022	0.5420889177
1023	0.5420885675
1024	0.5420881395
1025	0.542084482
1026	0.5420842096
1027	0.5420826921
1028	0.5420824586
1029	0.5420794626
1030	0.5420726144
1031	0.5420721086
1032	0.5420696573
1033	0.5420694238
1034	0.5420693071
1035	0.5420644044
1036	0.5420614083
1037	0.5420603967
1038	0.5420391129
1039	0.5420375565
1040	0.5420372452
1041	0.5420258835
1042	0.5420230042
1043	0.5420230431
1044	0.5420229264
1045	0.5420229653
1046	0.5420226151
1047	0.5420223038
1048	0.5420219925
1049	0.5420201249
1050	0.5420182572
1051	0.5420143273
1052	0.5420079071
1053	0.5420076737
1054	0.5419921097
1055	0.5419709816
1056	0.5419707481
1057	0.5419700477
1058	0.5419680244
1059	0.5419672462
1060	0.5419652618
1061	0.541962149
1062	0.541962149
1063	0.5419611763
1064	0.5419597366
1065	0.5419595809
1066	0.5419496978
1067	0.5419494643
1068	0.5419494254
1069	0.5419489974
1070	0.541948764
1071	0.5419367797
1072	0.5419367408
1073	0.5419349509
1074	0.5419335891
1075	0.5419324218
1076	0.5419322661
1077	0.5419316825
1078	0.5419296981
1079	0.541925846
1080	0.5419250289
1081	0.5419201651
1082	0.5419191924
1083	0.5419189589
1084	0.5419187644
1085	0.5419161185
1086	0.5419161963
1087	0.541915924
1088	0.5419159629
1089	0.541915457
1090	0.5419152236
1091	0.5419067801
1092	0.5419035506
1093	0.5419018385
1094	0.5418953406
1095	0.541895146
1096	0.5418951071
1097	0.5418941733
1098	0.5418939009
1099	0.5418872084
1100	0.5418863135
1101	0.5418830061
1102	0.5418795431
1103	0.5418777144
1104	0.5418760023
1105	0.541875691
1106	0.5418755354
1107	0.5418749128
1108	0.5418706327
1109	0.5418688818
1110	0.5418686094
1111	0.5418683371
1112	0.541868376
1113	0.5418585317
1114	0.5418580648
1115	0.5418495046
1116	0.5418494268
1117	0.5418463918
1118	0.5418417226
1119	0.541840283
1120	0.5418401273
1121	0.5418346021
1122	0.5418339796
1123	0.541833785
1124	0.5418312559
1125	0.5418305166
1126	0.5418094663
1127	0.5418071317
1128	0.5418009061
1129	0.541796626
1130	0.5417963925
1131	0.5417896222
1132	0.5417774823
1133	0.5417746418
1134	0.5417704007
1135	0.5417680271
1136	0.5417601284
1137	0.5417412571
1138	0.5417349926
1139	0.5417246425
1140	0.5417230083
1141	0.5417228527
1142	0.5417208683
1143	0.541716666
1144	0.5417163547
1145	0.5417154598
1146	0.5417152263
1147	0.5417151874
1148	0.5417033977
1149	0.5416960826
1150	0.5416912189
1151	0.5416860049
1152	0.5416857715
1153	0.5416819972
1154	0.5416819583
1155	0.5416818805
1156	0.5416810244
1157	0.5416804019
1158	0.541680363
1159	0.5416801684
1160	0.5416651103
1161	0.541662192
1162	0.5416602854
1163	0.5416589625
1164	0.5416515696
1165	0.5416514529
1166	0.5416514918
1167	0.5416489626
1168	0.5416489237
1169	0.5416472506
1170	0.5416404413
1171	0.5416404024
1172	0.5416404803
1173	0.5416395075
1174	0.5416372118
1175	0.5416338656
1176	0.5416337877
1177	0.5416331652
1178	0.5416303637
1179	0.541630208
1180	0.5416270952
1181	0.5416270952
1182	0.5416270174
1183	0.5416266672
1184	0.5416265894
1185	0.5416265116
1186	0.5416262781
1187	0.5416252665
1188	0.541624605
1189	0.5416225038
1190	0.5416212976
1191	0.5416213365
1192	0.5416205583
1193	0.5416189241
1194	0.5416170565
1195	0.5416155779
1196	0.5416156557
1197	0.5416142938
1198	0.5416097025
1199	0.5416092355
1200	0.5416090021
1201	0.5416084963
1202	0.5416057726
1203	0.5416040216
1204	0.5415978738
1205	0.5415949945
1206	0.5415949167
1207	0.5415947999
1208	0.5415930879
1209	0.5415929712
1210	0.5415928155
1211	0.5415925043
1212	0.5415922319
1213	0.5415902475
1214	0.5415879907
1215	0.5415747224
1216	0.5415648004
1217	0.5415647225
1218	0.5415646447
1219	0.5415644891
1220	0.5415616486
1221	0.5415613763
1222	0.5415572518
1223	0.5415572907
1224	0.5415556954
1225	0.5415519601
1226	0.5415519212
1227	0.5415515321
1228	0.5415490029
1229	0.5415488862
1230	0.5415488473
1231	0.5415455788
1232	0.5415455399
1233	0.541545501
1234	0.5415455399
1235	0.5415435555
1236	0.5415433999
1237	0.5415434777
1238	0.5415432831
1239	0.5415421937
1240	0.541537719
1241	0.5415372521
1242	0.5415294701
1243	0.5415224274
1244	0.5415221161
1245	0.5415220772
1246	0.5415214936
1247	0.5415196648
1248	0.5415086922
1249	0.5415086144
1250	0.5415084198
1251	0.5415042175
1252	0.5415003654
1253	0.5414996262
1254	0.541498809
1255	0.5414954239
1256	0.5414931671
1257	0.5414930893
1258	0.5414925056
1259	0.5414753852
1260	0.5414718055
1261	0.5414306388
1262	0.5414267478
1263	0.5414265921
1264	0.541426631
1265	0.5414260863
1266	0.5414253081
1267	0.5414250746
1268	0.5414240241
1269	0.5414239852
1270	0.5414153472
1271	0.5414153861
1272	0.5414152693
1273	0.5414152304
1274	0.5414152304
1275	0.5414113394
1276	0.5413968649
1277	0.5413969038
1278	0.5413966315
1279	0.5413852697
1280	0.5413767874
1281	0.5413767874
1282	0.5413682272
1283	0.541366554
1284	0.541366593
1285	0.541366554
1286	0.5413661649
1287	0.541365698
1288	0.5413652311
1289	0.5413651144
1290	0.5413652311
1291	0.54136313
1292	0.5413630521
1293	0.5413626241
1294	0.5413619627
1295	0.5413572935
1296	0.5413565931
1297	0.5413549978
1298	0.5413538694
1299	0.5413536359
1300	0.5413520406
1301	0.5413500562
1302	0.5413469823
1303	0.5413465543
1304	0.5413465154
1305	0.5413456594
1306	0.5413456594
1307	0.5413442197
1308	0.541341068
1309	0.5413404844
1310	0.5413362821
1311	0.5413358152
1312	0.5413262433
1313	0.5413248815
1314	0.5413195508
1315	0.5413185002
1316	0.5413185002
1317	0.5413183835
1318	0.5413184224
1319	0.5413175664
1320	0.5413166326
1321	0.5413153096
1322	0.5413152707
1323	0.5413042203
1324	0.5413037144
1325	0.5413014966
1326	0.541295699
1327	0.5412926251
1328	0.5412881505
1329	0.5412849598
1330	0.5412841816
1331	0.5412738705
1332	0.5412738316
1333	0.5412729756
1334	0.5412728977
1335	0.5412681896
1336	0.5412665943
1337	0.5412641819
1338	0.541264143
1339	0.5412617306
1340	0.5412587734
1341	0.5412573727
1342	0.5412553493
1343	0.5412553104
1344	0.5412552715
1345	0.5412539875
1346	0.5412539486
1347	0.5412523533
1348	0.5412523144
1349	0.5412519642
1350	0.541247295
1351	0.5412472561
1352	0.541245972
1353	0.5412457386
1354	0.5412451549
1355	0.5412451549
1356	0.5412449993
1357	0.5412446491
1358	0.5412444156
1359	0.5412443378
1360	0.5412322757
1361	0.5412288127
1362	0.5412287349
1363	0.541226556
1364	0.5412262836
1365	0.5412241825
1366	0.5412151164
1367	0.5412148052
1368	0.5412107974
1369	0.5412080348
1370	0.5412079181
1371	0.5412074123
1372	0.5412041049
1373	0.541204066
1374	0.541190253
1375	0.541190214
1376	0.5411901362
1377	0.5411871791
1378	0.5411871791
1379	0.5411861285
1380	0.5411767123
1381	0.5411764399
1382	0.5411739886
1383	0.5411739497
1384	0.541167335
1385	0.5411653117
1386	0.5411617319
1387	0.541161693
1388	0.5411494753
1389	0.5411494753
1390	0.5411488917
1391	0.5411474909
1392	0.5411442614
1393	0.5411386194
1394	0.5411353121
1395	0.5411352732
1396	0.5411307596
1397	0.5411302927
1398	0.5411235224
1399	0.5411234834
1400	0.5411203706
1401	0.5411201372
1402	0.541109398
1403	0.5411080751
1404	0.5411047288
1405	0.5411043786
1406	0.5411032113
1407	0.5411031335
1408	0.5411021608
1409	0.5410958963
1410	0.5410958963
1411	0.5410952737
1412	0.5410902543
1413	0.541085196
1414	0.5410803323
1415	0.541077842
1416	0.5410736398
1417	0.5410710328
1418	0.5410690095
1419	0.5410638345
1420	0.5410637955
1421	0.5410599435
1422	0.5410592042
1423	0.5410591653
1424	0.5410386986
1425	0.5410385819
1426	0.5410246132
1427	0.5410195938
1428	0.5410192436
1429	0.541018232
1430	0.5410158195
1431	0.541013485
1432	0.541013446
1433	0.5410129013
1434	0.5410129013
1435	0.5410119286
1436	0.5410118507
1437	0.5410115005
1438	0.5410079597
1439	0.5409986992
1440	0.5409876098
1441	0.5409839523
1442	0.5409840301
1443	0.5409839523
1444	0.5409839134
1445	0.5409839523
1446	0.5409822402
1447	0.5409799446
1448	0.5409796333
1449	0.5409763259
1450	0.5409762481
1451	0.5409754699
1452	0.5409746917
1453	0.5409746139
1454	0.5409709564
1455	0.5409686218
1456	0.5409685439
1457	0.5409630965
1458	0.5409624351
1459	0.5409612289
1460	0.540961151
1461	0.5409579215
1462	0.5409571044
1463	0.5409562095
1464	0.5409556647
1465	0.5409546142
1466	0.5409546531
1467	0.5409545753
1468	0.5409541862
1469	0.5409506843
1470	0.5409492057
1471	0.5409429412
1472	0.540941268
1473	0.5409406066
1474	0.5409402564
1475	0.5409389724
1476	0.5409372603
1477	0.5409351592
1478	0.5409350814
1479	0.5409245368
1480	0.5409245368
1481	0.5409230582
1482	0.5409227469
1483	0.5409179221
1484	0.5409172606
1485	0.5409159766
1486	0.5409076887
1487	0.5409073385
1488	0.5409064436
1489	0.540900218
1490	0.5409002569
1491	0.5408952765
1492	0.540894187
1493	0.5408928251
1494	0.5408895956
1495	0.5408880392
1496	0.5408839926
1497	0.5408767164
1498	0.540876444
1499	0.5408733312
1500	0.5408732534
1501	0.5408646543
1502	0.5408646543
1503	0.5408629423
1504	0.5408628644
1505	0.5408625143
1506	0.5408624753
1507	0.5408570669
1508	0.5408570669
1509	0.5408559385
1510	0.5408514638
1511	0.5408430204
1512	0.5408406079
